Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Pickup_Delay_Min,Distance_Km
iimu721647260,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,14:20:00,14:35:00,Sunny,High,scooter,Metropolitian,115,Toys,2022-03-01 14:20:00,2022-03-01 14:35:00,15.0,6.118711846690412
tfxz025621580,26,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,10:15:00,10:25:00,Fog,Low,scooter,Urban,55,Sports,2022-04-03 10:15:00,2022-04-03 10:25:00,10.0,1.5204319479995732
kgjb145446786,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,21:20:00,21:35:00,Cloudy,Jam,motorcycle,Metropolitian,125,Snacks,2022-03-24 21:20:00,2022-03-24 21:35:00,15.0,9.087972744660556
xrxy085440961,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,08:50:00,08:55:00,Fog,Low,motorcycle,Metropolitian,90,Books,2022-03-07 08:50:00,2022-03-07 08:55:00,5.0,3.064487105761538
pnzt689957903,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,09:00:00,09:05:00,Cloudy,Low,motorcycle,Metropolitian,70,Shoes,2022-03-09 09:00:00,2022-03-09 09:05:00,5.0,3.025144329113472
qrng205617369,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,17:45:00,18:00:00,Windy,Medium,motorcycle,Metropolitian,180,Pet Supplies,2022-03-12 17:45:00,2022-03-12 18:00:00,15.0,13.97320677313832
gycd207308146,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,23:10:00,23:15:00,Fog,Low,motorcycle,Metropolitian,90,Kitchen,2022-03-24 23:10:00,2022-03-24 23:15:00,5.0,7.7631027847272
vgjr167867003,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,08:30:00,08:40:00,Sandstorms,Low,motorcycle,Metropolitian,140,Electronics,2022-03-05 08:30:00,2022-03-05 08:40:00,10.0,1.5368503798527686
jqco336937571,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,20:35:00,20:50:00,Fog,Jam,motorcycle,Metropolitian,220,Home,2022-03-18 20:35:00,2022-03-18 20:50:00,15.0,13.973177561576211
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,23:25:00,23:40:00,Windy,Low,motorcycle,Metropolitian,100,Toys,2022-03-13 23:25:00,2022-03-13 23:40:00,15.0,9.34840352266177
nwvu459529234,36,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,19:55:00,20:05:00,Fog,Jam,motorcycle,Metropolitian,175,Shoes,2022-03-31 19:55:00,2022-03-31 20:05:00,10.0,10.602467987619454
jjcl090851660,31,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,21:20:00,21:30:00,Sandstorms,Jam,motorcycle,Metropolitian,50,Grocery,2022-03-23 21:20:00,2022-03-23 21:30:00,10.0,17.076258901182708
bpbi053158546,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,21:45:00,21:50:00,Stormy,Jam,scooter,Metropolitian,170,Electronics,2022-03-24 21:45:00,2022-03-24 21:50:00,5.0,9.22083460710919
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,19:40:00,19:55:00,Sunny,Jam,van,Metropolitian,85,Outdoors,2022-03-12 19:40:00,2022-03-12 19:55:00,15.0,12.161605446009546
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,14:50:00,15:00:00,Sandstorms,High,scooter,Urban,115,Apparel,2022-03-03 14:50:00,2022-03-03 15:00:00,10.0,6.08088296759392
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,18:10:00,18:20:00,Fog,Medium,motorcycle,Metropolitian,135,Books,2022-03-09 18:10:00,2022-03-09 18:20:00,10.0,4.674143698976654
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,23:40:00,23:50:00,Cloudy,Low,scooter,Metropolitian,175,Pet Supplies,2022-03-18 23:40:00,2022-03-18 23:50:00,10.0,10.709003371535461
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,23:20:00,23:30:00,Sandstorms,Low,motorcycle,Other,115,Toys,2022-03-07 23:20:00,2022-03-07 23:30:00,10.0,9.314884732862103
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,17:50:00,18:00:00,Stormy,Medium,motorcycle,Metropolitian,150,Clothing,2022-03-04 17:50:00,2022-03-04 18:00:00,10.0,17.137482577838096
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,12:30:00,12:45:00,Cloudy,High,motorcycle,Metropolitian,140,Cosmetics,2022-04-01 12:30:00,2022-04-01 12:45:00,15.0,6.218002348694166
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,17:10:00,17:20:00,Sandstorms,Medium,motorcycle,Metropolitian,120,Toys,2022-03-20 17:10:00,2022-03-20 17:20:00,10.0,12.463883024166929
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,19:15:00,19:30:00,Cloudy,Jam,motorcycle,Urban,180,Sports,2022-03-31 19:15:00,2022-03-31 19:30:00,15.0,20.2065815105083
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,23:50:00,23:55:00,Sandstorms,Low,motorcycle,Metropolitian,140,Cosmetics,2022-02-13 23:50:00,2022-02-13 23:55:00,5.0,9.081116432460675
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,18:45:00,18:50:00,Fog,Medium,motorcycle,Urban,155,Snacks,2022-03-29 18:45:00,2022-03-29 18:50:00,5.0,17.138077427627362
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,20:40:00,20:45:00,Sunny,Jam,motorcycle,Metropolitian,220,Skincare,2022-03-16 20:40:00,2022-03-16 20:45:00,5.0,13.631343698143361
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,22:10:00,22:25:00,Windy,Low,scooter,Metropolitian,75,Cosmetics,2022-03-14 22:10:00,2022-03-14 22:25:00,15.0,12.074063090453254
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,17:20:00,17:25:00,Windy,Medium,motorcycle,Metropolitian,165,Toys,2022-03-31 17:20:00,2022-03-31 17:25:00,5.0,10.72326417216742
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,19:55:00,20:10:00,Fog,Jam,motorcycle,Metropolitian,150,Cosmetics,2022-03-17 19:55:00,2022-03-17 20:10:00,15.0,7.600994631258499
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,18:15:00,18:25:00,Stormy,Medium,scooter,Metropolitian,110,Outdoors,2022-03-28 18:15:00,2022-03-28 18:25:00,10.0,7.562982485199944
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,17:25:00,17:35:00,Fog,Medium,motorcycle,Metropolitian,240,Jewelry,2022-03-04 17:25:00,2022-03-04 17:35:00,10.0,13.829314445199007
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,23:45:00,00:00:00,Stormy,Low,van,Metropolitian,95,Shoes,2022-03-04 23:45:00,2022-03-05 00:00:00,15.0,13.969116967729818
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,18:30:00,18:35:00,Windy,Medium,motorcycle,Urban,105,Cosmetics,2022-02-14 18:30:00,2022-02-14 18:35:00,5.0,10.923267458246297
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,21:35:00,21:45:00,Windy,Jam,motorcycle,Metropolitian,220,Outdoors,2022-03-25 21:35:00,2022-03-25 21:45:00,10.0,12.117036432265767
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,08:40:00,08:55:00,Windy,Low,scooter,Metropolitian,130,Books,2022-03-17 08:40:00,2022-03-17 08:55:00,15.0,1.5525704156530522
jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,22:35:00,22:40:00,Windy,Low,scooter,Metropolitian,26,Grocery,2022-04-01 22:35:00,2022-04-01 22:40:00,5.0,4.663566689152346
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,11:45:00,11:50:00,Windy,High,motorcycle,Metropolitian,155,Sports,2022-03-19 11:45:00,2022-03-19 11:50:00,5.0,1.5294972211336797
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,19:10:00,19:15:00,Sunny,Jam,scooter,Metropolitian,90,Kitchen,2022-03-02 19:10:00,2022-03-02 19:15:00,5.0,11.916757259074872
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,18:45:00,19:00:00,Fog,Medium,motorcycle,Metropolitian,190,Electronics,2022-02-16 18:45:00,2022-02-16 19:00:00,15.0,10.486117701549048
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,18:15:00,18:25:00,Cloudy,Medium,motorcycle,Metropolitian,160,Outdoors,2022-03-29 18:15:00,2022-03-29 18:25:00,10.0,13.583078662316938
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,22:30:00,22:35:00,Sandstorms,Low,scooter,Metropolitian,85,Jewelry,2022-03-07 22:30:00,2022-03-07 22:35:00,5.0,7.6831914051315415
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,19:00:00,19:05:00,Fog,Medium,scooter,Urban,55,Books,2022-03-03 19:00:00,2022-03-03 19:05:00,5.0,9.193093962702367
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,13:10:00,13:20:00,Windy,High,motorcycle,Metropolitian,155,Cosmetics,2022-03-30 13:10:00,2022-03-30 13:20:00,10.0,6.2178836475587875
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,17:55:00,18:05:00,Windy,Medium,motorcycle,Metropolitian,125,Skincare,2022-03-19 17:55:00,2022-03-19 18:05:00,10.0,9.3268725291157
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,19:50:00,20:05:00,Cloudy,Jam,motorcycle,Metropolitian,110,Jewelry,2022-03-15 19:50:00,2022-03-15 20:05:00,15.0,9.179538450825504
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,21:15:00,21:20:00,Fog,Jam,motorcycle,Metropolitian,215,Skincare,2022-03-02 21:15:00,2022-03-02 21:20:00,5.0,10.880651848535361
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,19:35:00,19:45:00,Fog,Jam,motorcycle,Metropolitian,210,Home,2022-03-31 19:35:00,2022-03-31 19:45:00,10.0,10.565262855251573
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,19:10:00,19:20:00,Stormy,Jam,motorcycle,Metropolitian,210,Kitchen,2022-03-06 19:10:00,2022-03-06 19:20:00,10.0,12.100062421151955
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,21:20:00,21:30:00,Fog,Jam,motorcycle,Metropolitian,170,Snacks,2022-03-21 21:20:00,2022-03-21 21:30:00,10.0,4.657159718108008
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,09:50:00,10:05:00,Sandstorms,Low,motorcycle,Metropolitian,85,Sports,2022-03-01 09:50:00,2022-03-01 10:05:00,15.0,2.9812178551917157
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,20:35:00,20:40:00,Stormy,Jam,scooter,Metropolitian,125,Pet Supplies,2022-03-24 20:35:00,2022-03-24 20:40:00,5.0,4.561265632840908
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Sandstorms,Jam,motorcycle,Semi-Urban,270,Clothing,2022-04-04 21:15:00,2022-04-04 21:25:00,10.0,13.989916877276224
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,23:00:00,23:15:00,Windy,Low,motorcycle,Metropolitian,105,Electronics,2022-03-02 23:00:00,2022-03-02 23:15:00,15.0,10.64228895373847
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,15:00:00,15:10:00,Cloudy,High,motorcycle,Metropolitian,170,Snacks,2022-04-01 15:00:00,2022-04-01 15:10:00,10.0,6.1474046526362285
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,19:45:00,19:50:00,Fog,Jam,motorcycle,Metropolitian,180,Pet Supplies,2022-02-12 19:45:00,2022-02-12 19:50:00,5.0,13.428477357470477
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,17:45:00,17:55:00,Sunny,Medium,motorcycle,Metropolitian,85,Cosmetics,2022-04-05 17:45:00,2022-04-05 17:55:00,10.0,9.327285157960466
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,09:00:00,09:10:00,Sunny,Low,motorcycle,Metropolitian,80,Electronics,2022-03-03 09:00:00,2022-03-03 09:10:00,10.0,1.490327105450187
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,20:00:00,20:05:00,Sunny,Jam,van,Metropolitian,135,Apparel,2022-04-06 20:00:00,2022-04-06 20:05:00,5.0,12.418394742110715
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,12:50:00,12:55:00,Fog,High,motorcycle,Metropolitian,130,Kitchen,2022-03-17 12:50:00,2022-03-17 12:55:00,5.0,6.21786068914486
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,21:40:00,21:55:00,Fog,Jam,motorcycle,Metropolitian,230,Home,2022-03-31 21:40:00,2022-03-31 21:55:00,15.0,13.787803344502166
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,19:55:00,20:05:00,Sunny,Jam,motorcycle,Metropolitian,145,Sports,2022-02-17 19:55:00,2022-02-17 20:05:00,10.0,9.080187058762698
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,19:35:00,19:40:00,Sandstorms,Jam,motorcycle,Metropolitian,115,Shoes,2022-03-09 19:35:00,2022-03-09 19:40:00,5.0,9.315441635500324
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,22:35:00,22:50:00,Sandstorms,Low,scooter,Urban,55,Sports,2022-03-27 22:35:00,2022-03-27 22:50:00,15.0,12.161417162420864
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,17:10:00,17:25:00,Stormy,Medium,motorcycle,Metropolitian,140,Apparel,2022-03-25 17:10:00,2022-03-25 17:25:00,15.0,16.6368750388607
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,19:35:00,19:40:00,Cloudy,Jam,motorcycle,Metropolitian,125,Electronics,2022-03-11 19:35:00,2022-03-11 19:40:00,5.0,9.192951167083816
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,10:30:00,10:45:00,Sandstorms,Low,motorcycle,Metropolitian,55,Snacks,2022-03-03 10:30:00,2022-03-03 10:45:00,15.0,3.018226484999582
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,18:10:00,18:20:00,Windy,Medium,scooter,Metropolitian,130,Electronics,2022-02-15 18:10:00,2022-02-15 18:20:00,10.0,4.395420246829279
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,10:10:00,10:25:00,Stormy,Low,motorcycle,Metropolitian,115,Apparel,2022-03-07 10:10:00,2022-03-07 10:25:00,15.0,3.109059104393339
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,17:50:00,18:05:00,Fog,Medium,motorcycle,Metropolitian,195,Kitchen,2022-03-18 17:50:00,2022-03-18 18:05:00,15.0,11.916582838287255
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,08:50:00,09:00:00,Fog,Low,motorcycle,Other,55,Apparel,2022-04-03 08:50:00,2022-04-03 09:00:00,10.0,3.1162485097897914
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,19:55:00,20:10:00,Stormy,Jam,van,Metropolitian,160,Apparel,2022-04-06 19:55:00,2022-04-06 20:10:00,15.0,12.116950608888649
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,Fog,Medium,motorcycle,Metropolitian,215,Shoes,2022-03-06 17:55:00,2022-03-06 18:10:00,15.0,10.868263117988304
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,15:30:00,15:40:00,Fog,Medium,scooter,Metropolitian,65,Cosmetics,2022-03-19 15:30:00,2022-03-19 15:40:00,10.0,6.218153086065569
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,09:40:00,09:50:00,Windy,Low,van,Metropolitian,125,Jewelry,2022-03-21 09:40:00,2022-03-21 09:50:00,10.0,1.554424975889943
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,Windy,Medium,motorcycle,Metropolitian,135,Clothing,2022-03-19 18:20:00,2022-03-19 18:25:00,5.0,9.313017158715258
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,15:35:00,15:50:00,Windy,Medium,scooter,Metropolitian,145,Skincare,2022-03-28 15:35:00,2022-03-28 15:50:00,15.0,6.147106622705237
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,18:15:00,18:30:00,Sandstorms,Medium,motorcycle,Metropolitian,165,Skincare,2022-03-29 18:15:00,2022-03-29 18:30:00,15.0,10.867300462045637
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,Fog,Medium,motorcycle,Urban,19,Grocery,2022-03-17 16:55:00,2022-03-17 17:00:00,5.0,6.2092598820424385
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,18:10:00,18:15:00,Sunny,Medium,motorcycle,Metropolitian,165,Shoes,2022-03-29 18:10:00,2022-03-29 18:15:00,5.0,20.18085916835192
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,18:25:00,18:35:00,Windy,Medium,van,Other,75,Cosmetics,2022-03-04 18:25:00,2022-03-04 18:35:00,10.0,11.919755989352518
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,20:30:00,20:45:00,Stormy,Jam,scooter,Metropolitian,145,Skincare,2022-02-15 20:30:00,2022-02-15 20:45:00,15.0,4.494291162003691
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,22:55:00,23:00:00,Stormy,Low,scooter,Metropolitian,90,Snacks,2022-03-29 22:55:00,2022-03-29 23:00:00,5.0,20.851726357533593
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,10:55:00,11:00:00,Stormy,Low,motorcycle,Metropolitian,70,Apparel,2022-02-13 10:55:00,2022-02-13 11:00:00,5.0,1.5605734793802433
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,16:00:00,16:15:00,Windy,Medium,motorcycle,Metropolitian,150,Shoes,2022-04-03 16:00:00,2022-04-03 16:15:00,15.0,6.210589610313767
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,14:50:00,15:05:00,Sunny,High,motorcycle,Metropolitian,140,Toys,2022-02-13 14:50:00,2022-02-13 15:05:00,15.0,6.175283575307921
zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,19:00:00,19:15:00,Cloudy,Medium,motorcycle,Metropolitian,150,Skincare,2022-04-02 19:00:00,2022-04-02 19:15:00,15.0,13.830084721845129
qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,18:15:00,18:20:00,Sandstorms,Medium,motorcycle,Metropolitian,180,Apparel,2022-03-20 18:15:00,2022-03-20 18:20:00,5.0,19.373745834955248
fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,23:35:00,23:50:00,Fog,Low,motorcycle,Metropolitian,185,Home,2022-03-29 23:35:00,2022-03-29 23:50:00,15.0,20.85246332426502
fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,19:35:00,19:40:00,Cloudy,Jam,motorcycle,Metropolitian,215,Apparel,2022-03-04 19:35:00,2022-03-04 19:40:00,5.0,20.85155740266031
vvnq162473052,30,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,23:35:00,23:45:00,Sunny,Low,scooter,Other,145,Apparel,2022-03-27 23:35:00,2022-03-27 23:45:00,10.0,16.659963190056956
zfgf746938367,33,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,18:10:00,18:25:00,Fog,Medium,van,Urban,75,Books,2022-03-09 18:10:00,2022-03-09 18:25:00,15.0,7.76260023979046
nfdj333236314,34,4.0,19.103249,72.846749,19.193249,72.936749,2022-03-12,21:10:00,21:15:00,Windy,Jam,motorcycle,Metropolitian,195,Clothing,2022-03-12 21:10:00,2022-03-12 21:15:00,5.0,13.766855008587
zfxe533340329,36,4.6,17.426228,78.407495,17.506228,78.487495,2022-04-04,23:40:00,23:50:00,Windy,Low,motorcycle,Metropolitian,100,Clothing,2022-04-04 23:40:00,2022-04-04 23:50:00,10.0,12.29367767357356
kwmv603335255,33,4.6,26.471617,80.313564,26.491617,80.333564,2022-02-11,11:00:00,11:10:00,Fog,Low,motorcycle,Metropolitian,75,Apparel,2022-02-11 11:00:00,2022-02-11 11:10:00,10.0,2.984637269285578
gopn683041817,22,4.8,19.866969,75.318894,19.976969,75.428894,2022-02-18,22:45:00,23:00:00,Sandstorms,Low,motorcycle,Metropolitian,80,Jewelry,2022-02-18 22:45:00,2022-02-18 23:00:00,15.0,16.788275862514016
ppri902151840,38,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-19,11:00:00,11:15:00,Sunny,Low,scooter,Metropolitian,95,Clothing,2022-03-19 11:00:00,2022-03-19 11:15:00,15.0,1.5320227740635555
libi732501950,27,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,23:25:00,23:40:00,Fog,Low,scooter,Metropolitian,100,Kitchen,2022-03-02 23:25:00,2022-03-02 23:40:00,15.0,12.421407858788074
kdbu035077095,32,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,21:00:00,21:10:00,Sunny,Jam,scooter,Metropolitian,125,Books,2022-02-14 21:00:00,2022-02-14 21:10:00,10.0,10.444776155165613
mfol662804540,26,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,19:30:00,19:40:00,Cloudy,Jam,motorcycle,Metropolitian,215,Home,2022-03-27 19:30:00,2022-03-27 19:40:00,10.0,12.42075005031394
bdgu970232668,29,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,22:55:00,23:05:00,Windy,Low,motorcycle,Urban,75,Toys,2022-03-04 22:55:00,2022-03-04 23:05:00,10.0,19.65937352744409
odlo529484325,31,4.5,11.010375,76.95295,11.090375,77.03295,2022-04-06,20:25:00,20:40:00,Sunny,Jam,motorcycle,Urban,145,Pet Supplies,2022-04-06 20:25:00,2022-04-06 20:40:00,15.0,12.46418980459395
vxvr447893698,28,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-26,12:35:00,12:50:00,Stormy,High,motorcycle,Metropolitian,70,Outdoors,2022-03-26 12:35:00,2022-03-26 12:50:00,15.0,6.146243658393976
fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,2022-02-11,18:55:00,19:00:00,Sunny,Medium,motorcycle,Metropolitian,55,Toys,2022-02-11 18:55:00,2022-02-11 19:00:00,5.0,8.929086888936338
evzr452255970,21,4.0,11.006686,76.951736,11.056686,77.001736,2022-03-28,22:45:00,22:50:00,Sandstorms,Low,motorcycle,Metropolitian,95,Clothing,2022-03-28 22:45:00,2022-03-28 22:50:00,5.0,7.790362124533636
ypdy132507323,29,4.7,25.457687,81.835585,25.497687,81.875585,2022-02-11,15:25:00,15:30:00,Cloudy,Medium,motorcycle,Urban,55,Shoes,2022-02-11 15:25:00,2022-02-11 15:30:00,5.0,5.992096714696384
vpun175942482,20,4.8,19.12663,72.829976,19.13663,72.839976,2022-03-28,11:30:00,11:40:00,Sunny,High,motorcycle,Metropolitian,70,Sports,2022-03-28 11:30:00,2022-03-28 11:40:00,10.0,1.5297232853102503
cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,2022-02-16,22:35:00,22:45:00,Windy,Low,motorcycle,Urban,75,Electronics,2022-02-16 22:35:00,2022-02-16 22:45:00,10.0,13.73594217639658
kiyg810534481,25,4.7,19.178321,72.834715,19.248321,72.904715,2022-03-16,23:35:00,23:45:00,Sandstorms,Low,motorcycle,Metropolitian,16,Grocery,2022-03-16 23:35:00,2022-03-16 23:45:00,10.0,10.705559922396493
pwbi898606991,38,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-28,10:25:00,10:30:00,Stormy,Low,motorcycle,Metropolitian,100,Apparel,2022-03-28 10:25:00,2022-03-28 10:30:00,5.0,3.1048037532854202
taqg748867597,39,4.9,17.455894,78.375467,17.485894,78.405467,2022-03-03,22:20:00,22:30:00,Stormy,Low,motorcycle,Metropolitian,130,Pet Supplies,2022-03-03 22:20:00,2022-03-03 22:30:00,10.0,4.610073053799367
dkgi875489081,26,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-13,17:15:00,17:20:00,Windy,Medium,scooter,Metropolitian,130,Electronics,2022-03-13 17:15:00,2022-03-13 17:20:00,5.0,9.122100805601539
ubag651976139,33,4.4,11.022477,76.995667,11.092477,77.065667,2022-03-14,21:30:00,21:45:00,Windy,Jam,motorcycle,Urban,215,Sports,2022-03-14 21:30:00,2022-03-14 21:45:00,15.0,10.906036622245397
